"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000183172",53.3887272272359,0.00819464862042892,0.236407816525234,0.0346631881334357,0.972348314889654,0.992239308962175
"ENSG00000183185",0.212147776838943,-1.22756575882831,3.52889787918433,-0.347860947200901,0.727944615328111,NA
"ENSG00000183186",0.392097235731861,0.0162080213430873,3.29878257422255,0.00491333423116169,0.996079742247959,NA
"ENSG00000183196",10.4663212903242,-0.378493381086176,0.509277497759517,-0.74319674980987,0.457362570844037,0.739563969189935
"ENSG00000183199",0.871985381469438,1.49797793712398,1.95561155493906,0.765989510207539,0.443682543789674,NA
"ENSG00000183206",17.7209296048545,-0.230167914877692,0.456183009984048,-0.50455170368081,0.613873738693185,0.844578286020012
"ENSG00000183207",730.839900154259,0.18952829117264,0.151828141822092,1.24830804683578,0.211918268483475,0.495522954482357
"ENSG00000183208",58.7314627090211,-0.139499757915269,0.325637875887432,-0.428389226944508,0.668367766698135,0.876835157251406
"ENSG00000183214",29.7890764423622,-0.394808029040192,1.87074841918013,-0.211042823819794,NA,NA
"ENSG00000183230",1.6995444738483,-4.13292563224299,2.85929551369817,-1.4454349375373,0.148335755849027,NA
"ENSG00000183239",0.13880171053401,0.894699722854172,3.5338115409304,0.253182636507722,0.800127083554548,NA
"ENSG00000183246",6.67299751203333,-1.24175893242062,1.64046024413701,-0.756957650670694,0.449075234623557,NA
"ENSG00000183248",1.20237366636723,-1.76058902281945,2.13466607817388,-0.824760856426576,0.409507373811301,NA
"ENSG00000183249",0,NA,NA,NA,NA,NA
"ENSG00000183251",0.106073888419472,-0.5479727975451,3.5338115409304,-0.155065653954152,0.876769558794206,NA
"ENSG00000183255",7202.90049993939,0.342746187785647,0.15806687653687,2.16836186869106,0.0301311645348813,0.141939809294177
"ENSG00000183258",1028.06464765296,-0.0117074478488308,0.199735385382996,-0.0586147908963732,0.953258929507299,0.98889637678805
"ENSG00000183260",49.4914496262645,-0.0933848923562118,0.350531394754477,-0.266409496420774,0.789923852341382,0.931760366803939
"ENSG00000183269",0,NA,NA,NA,NA,NA
"ENSG00000183273",1.75354730774404,-1.16034502684355,1.83669506181707,-0.631757035212807,0.527545652514963,NA
"ENSG00000183281",61.3443523392259,0.0533587279082983,0.334052911411689,0.159731366156359,0.873092691506075,0.963963317077984
"ENSG00000183283",3383.56009766809,0.091300102716299,0.0790403207228151,1.15510794846693,0.248046223683455,0.543341055494058
"ENSG00000183287",6626.51568350877,0.521502627006051,0.146341570840803,3.56359866857903,0.000365805103532859,0.00464775024580969
"ENSG00000183291",3214.68363967074,0.311259599805195,0.100958880262221,3.08303339930829,0.00204902156705368,0.0188936178366783
"ENSG00000183292",4.47994193458739,0.384441163605232,0.952638162109766,0.403554233806702,0.686540545918756,NA
"ENSG00000183298",1.14510421314681,1.22499850645248,1.65467808250619,0.740324368469962,0.459103198117187,NA
"ENSG00000183303",0,NA,NA,NA,NA,NA
"ENSG00000183304",0.741728856229096,-0.762344462999398,1.83238145042361,-0.416040264336424,0.677380540122645,NA
"ENSG00000183305",0,NA,NA,NA,NA,NA
"ENSG00000183307",8.18732989624982,-0.00294267261797743,0.624468415477774,-0.00471228415247554,0.996240155143578,NA
"ENSG00000183309",243.523298064162,0.478980942309188,0.840161085772295,0.570106078965675,0.568605752355145,0.816801111582915
"ENSG00000183310",0,NA,NA,NA,NA,NA
"ENSG00000183311",1482.40403915462,-1.32088156932545,2.35173174356426,-0.561663366980596,NA,NA
"ENSG00000183313",0,NA,NA,NA,NA,NA
"ENSG00000183317",3.02254230827509,-0.309796003772742,1.21093917997448,-0.255831183676187,0.798081193883805,NA
"ENSG00000183318",0.327803021009505,0.818690041891048,3.38340546413819,0.241972193569056,0.808801709383659,NA
"ENSG00000183323",160.375487660582,0.202754073890707,0.319272421723696,0.635050383606808,0.525395555330152,0.785965595167439
"ENSG00000183324",0,NA,NA,NA,NA,NA
"ENSG00000183336",115.826195340762,0.0266321983547495,0.186308082581211,0.142947090570483,0.886331967533567,0.966741197949186
"ENSG00000183337",541.338402751309,0.0155877520680375,0.145588486179218,0.10706720343839,0.91473566543568,0.976989457490436
"ENSG00000183340",350.563923217134,-0.147682258156872,0.112867607977292,-1.30845563934149,0.190718811429889,0.466629466737589
"ENSG00000183346",39.0218592332602,-0.71926587013428,0.586215702890279,-1.22696452276527,0.219835925451358,0.506297915292094
"ENSG00000183347",2.16707348406592,0.734014463093689,1.21155597415486,0.6058444502374,0.544618049712617,NA
"ENSG00000183354",736.914312319659,-0.141163410707586,0.131713469179078,-1.07174620475344,0.283834041493968,0.585968723885789
"ENSG00000183378",4.74426385162348,1.57754820109913,1.27343755953609,1.23881079938763,0.215415573567456,NA
"ENSG00000183379",0.777284738835628,0.438854322656795,2.26282736922253,0.193940699421352,0.846222315137629,NA
"ENSG00000183386",422.391653023939,0.189991671352144,0.166733920589321,1.13949021699135,0.254498746385848,0.551501333570639
"ENSG00000183389",0,NA,NA,NA,NA,NA
"ENSG00000183395",2.55681031112849,-3.94192569339141,1.43560612763971,-2.74582674000727,0.0060358630495125,NA
"ENSG00000183396",0.497912999489141,0.356587731985627,3.09485336536117,0.115219588745851,0.908271072504105,NA
"ENSG00000183397",57.0547500507319,0.500786698146061,0.348241602795576,1.43804385841869,0.150421610352465,0.406894248889868
"ENSG00000183401",192.524941264219,-0.300234777006692,0.162902430578527,-1.84303436075476,0.0653239938080148,0.240654800832494
"ENSG00000183421",0.106546340246823,-0.5479727975451,3.5338115409304,-0.155065653954152,0.876769558794206,NA
"ENSG00000183423",1.82189798352079,-0.240335823124211,1.7153988260776,-0.14010492456367,0.888577089734154,NA
"ENSG00000183426",1422.84115457352,0.228422479035958,0.30666041370376,0.744871097893382,0.456349648826165,0.739249078580443
"ENSG00000183431",1232.93844757491,0.00462582344735805,0.144193333589562,0.0320807025692684,0.974407692607684,0.992494754492123
"ENSG00000183432",0,NA,NA,NA,NA,NA
"ENSG00000183434",0.106073888419472,-0.5479727975451,3.5338115409304,-0.155065653954152,0.876769558794206,NA
"ENSG00000183439",29.6793717218359,0.230356860900357,0.436224274148188,0.528069790133005,0.597450897643402,0.835549179668594
"ENSG00000183444",43.2481458631851,-0.476178433943693,0.414179892268644,-1.14968988797466,0.250271620677227,0.545454553915183
"ENSG00000183454",15.5480420281611,-2.38992237247536,0.929310507218319,-2.57171564715119,0.0101195970029236,0.0650200371844331
"ENSG00000183458",788.589007040105,0.268522743267339,0.398528575116492,0.673785419750261,0.50044774573865,0.771506627566353
"ENSG00000183463",0,NA,NA,NA,NA,NA
"ENSG00000183474",124.405300289783,-0.538865365223248,0.363639241034175,-1.48186802857342,0.138375413527759,0.38608983748672
"ENSG00000183475",393.202249076291,0.0399237799499098,0.137632657898981,0.29007490343762,0.771758934912101,0.925438564469024
"ENSG00000183476",3.54746850164233,-1.63444529423851,1.03189775814883,-1.58392174159834,0.113211529074758,NA
"ENSG00000183479",21.8333730372458,-0.227518259886392,0.382214805121113,-0.595262812528411,0.551667809473977,0.805407517219472
"ENSG00000183484",9.89785747738274,-0.516832633545827,0.628164624433701,-0.822766219940765,0.410640949804596,0.706206763360091
"ENSG00000183486",108.448204950791,-0.284862532291396,0.258903260669329,-1.10026629851998,0.271216111461703,0.57111639881824
"ENSG00000183495",1356.49584037569,-0.101009121889893,0.089271272081092,-1.13148518594132,0.257850935116914,0.55510339905411
"ENSG00000183496",190.04571921043,-1.67687113817904,0.408922325347267,-4.10070821336301,4.11887646208394e-05,0.000737084876311853
"ENSG00000183506",378.270922047122,-0.165618940592156,0.235956013769218,-0.70190599487811,0.482737790070628,0.757813951241024
"ENSG00000183508",90.3052529349409,-2.50681060800181,0.356655033778346,-7.02867020113262,2.08511169849882e-12,1.97368854211029e-10
"ENSG00000183513",368.291201195176,0.00128277003123675,0.154937701340732,0.00827926334350176,0.993394179070807,0.99760989602993
"ENSG00000183514",0,NA,NA,NA,NA,NA
"ENSG00000183520",469.091745073997,0.000938372498621567,0.15674365678621,0.00598666968642602,0.995223357219241,0.998507218770934
"ENSG00000183527",295.464125442236,-0.0750786091163663,0.142066092728172,-0.528476624327391,0.597168567228449,0.835516700334426
"ENSG00000183530",645.532923154651,0.23944903373914,0.133801362359476,1.78958591688944,0.0735205041632421,0.259791888836281
"ENSG00000183542",0,NA,NA,NA,NA,NA
"ENSG00000183549",0.743519174932166,-0.350230304800906,2.27650280757916,-0.153845760099607,0.877731351970009,NA
"ENSG00000183559",0,NA,NA,NA,NA,NA
"ENSG00000183560",0.225903642860357,0.173365714697881,3.5338115409304,0.0490591285612917,0.960872174846211,NA
"ENSG00000183566",0,NA,NA,NA,NA,NA
"ENSG00000183569",82.7032505746507,-0.0743040027936741,0.204681460293657,-0.363022633740594,0.716587976753046,0.899643652890309
"ENSG00000183570",176.578277830269,1.55546454177088,0.600753272155854,2.5891902946928,0.00962019156138375,0.0626496734744208
"ENSG00000183571",1.18002390008804,1.22849613368353,1.70787494836713,0.719312696083556,0.471948275002333,NA
"ENSG00000183574",54.1751304768551,-0.187618273448717,0.312602621262103,-0.600181382648763,0.548385359756147,0.802211559307142
"ENSG00000183576",933.715373550265,0.2368002751928,0.123598316025464,1.91588593443307,0.0553796162177128,0.215110947508185
"ENSG00000183578",574.965138813011,0.413384897843331,0.339725415204876,1.21682064202949,0.223672464459324,0.512128522239693
"ENSG00000183579",155.849486260099,0.238095660917197,0.167694679150264,1.41981643140776,0.155661130023555,0.414904578353878
"ENSG00000183580",667.280725122948,0.557527542535519,0.224527395845216,2.48311588185821,0.0130238711861431,0.0788921580702994
"ENSG00000183586",0,NA,NA,NA,NA,NA
"ENSG00000183597",462.170014144618,-0.0251519628718303,0.23032487722935,-0.109202111271657,0.913042185773394,0.976381944015797
"ENSG00000183598",3.08475383076123,0.726714899266329,1.15148978074748,0.631108422685773,0.527969634301855,NA
"ENSG00000183604",118.469229120024,0.142861255648316,0.226769921881969,0.629983264370806,0.528705533841479,0.78792742934267
"ENSG00000183605",89.4259115934299,-0.0102345603344652,0.279370984310833,-0.0366342995845198,0.970776594763705,0.992239308962175
"ENSG00000183607",0,NA,NA,NA,NA,NA
"ENSG00000183615",43.867114037145,-0.163346028977157,0.369855657250833,-0.441648047758201,0.658743909369835,0.870590420519215
"ENSG00000183617",198.403695070237,0.11149783340531,0.155627684696674,0.716439582215884,0.473719961325542,0.751020908709013
"ENSG00000183621",494.244200489439,0.702661407603514,0.158492886566407,4.43339397007641,9.27611365011146e-06,0.000200955557360859
"ENSG00000183624",349.435213164376,0.22438024176935,0.139677809862544,1.60641294411876,0.108183208689503,0.333761396537487
"ENSG00000183625",3.46717004434954,-0.567426504978034,0.984895781947599,-0.576128475092021,0.564528345817917,NA
"ENSG00000183628",41.1475568031308,0.410289976244654,0.429699566107413,0.954829859293116,0.339663744778898,0.645361496757987
"ENSG00000183629",1.17167332800052,-0.577925939338349,1.78131888481539,-0.324437103465752,0.745607133065644,NA
"ENSG00000183631",0,NA,NA,NA,NA,NA
"ENSG00000183632",0.310995184295466,1.93064858472126,3.5031936819178,0.551111003278682,0.581557583009226,NA
"ENSG00000183638",36.0552754817813,0.266445882727889,0.330122035414118,0.807113291888102,0.419601214881691,0.713270117060155
"ENSG00000183640",0,NA,NA,NA,NA,NA
"ENSG00000183644",19.1052836207893,1.60422631177986,0.706800359798466,2.26970217196449,0.0232256595472811,0.118016250806508
"ENSG00000183647",50.9677416184914,0.0998058670471888,0.326560138632204,0.305627831569479,0.759888027289393,0.920091475319624
"ENSG00000183648",442.483332160825,-0.0318880688757483,0.12281819205066,-0.259636364477626,0.795144283197366,0.933958443386389
"ENSG00000183654",0.13880171053401,0.894699722854172,3.5338115409304,0.253182636507722,0.800127083554548,NA
"ENSG00000183655",141.478536369286,0.641982234200863,0.206416751622558,3.11012662080235,0.00187007159521155,0.0174936592399499
"ENSG00000183662",2.27293388277524,0.402344168833449,1.30910550380858,0.307342813595168,0.758582451045187,NA
"ENSG00000183663",0,NA,NA,NA,NA,NA
"ENSG00000183665",122.23720117252,0.00225036664806428,0.199708771629548,0.0112682413982227,0.991009434421604,0.997067573871503
"ENSG00000183666",167.391432016761,-0.524434871086964,0.195789781621769,-2.67856098894925,0.00739392654138477,0.050969966986469
"ENSG00000183668",30.5652277775836,-0.748676314673638,1.13711911094324,-0.658397442685322,0.510282778231297,0.777175450152152
"ENSG00000183671",359.437089458078,0.372823668305124,0.319781841386977,1.16586878944749,0.243667499486436,0.536777349777757
"ENSG00000183682",6.93897558484844,-0.259453256724928,0.637181497570573,-0.407188937083334,0.68386922626054,NA
"ENSG00000183684",397.881023016249,0.0350203374186548,0.161334184023575,0.217067062573282,0.828156082236171,0.948432130952195
"ENSG00000183688",1173.78399220416,0.787544333003819,0.207897679843573,3.78813430528127,0.000151782797616365,0.00224991565684234
"ENSG00000183690",28.702409489289,0.627210050278185,0.457440887736588,1.37112808909937,0.170335030087833,0.437207378456103
"ENSG00000183691",6.96483807677282,1.62366268565666,0.713407278385585,2.27592671794848,0.022850396062218,NA
"ENSG00000183695",0,NA,NA,NA,NA,NA
"ENSG00000183696",111.232314647877,-1.05065095807797,0.421440642267002,-2.49299866388381,0.0126669322906653,0.0772305513454614
"ENSG00000183704",0,NA,NA,NA,NA,NA
"ENSG00000183706",0,NA,NA,NA,NA,NA
"ENSG00000183709",0,NA,NA,NA,NA,NA
"ENSG00000183715",0.490696101561665,0.350090071520884,3.5087154229297,0.0997772772431248,0.92052114814504,NA
"ENSG00000183718",311.239915078118,0.30210610640644,0.147243868240033,2.05173981108643,0.0401949555133084,0.172342852262259
"ENSG00000183722",3035.76768508864,0.709163540716183,0.0867837396163669,8.1716176768953,3.04281503502164e-16,4.80035767764612e-14
"ENSG00000183723",515.813201492513,0.755982491765359,0.200251353844615,3.77516794394291,0.000159899897234453,0.00234432133941509
"ENSG00000183726",2553.96258891928,0.711532579041913,0.115942959511677,6.13691924062241,8.41371298902546e-10,4.82673042495419e-08
"ENSG00000183729",0.13880171053401,0.894699722854172,3.5338115409304,0.253182636507722,0.800127083554548,NA
"ENSG00000183733",0,NA,NA,NA,NA,NA
"ENSG00000183734",0.106546340246823,-0.5479727975451,3.5338115409304,-0.155065653954152,0.876769558794206,NA
"ENSG00000183735",679.912653514351,0.0447480236866779,0.117489382817308,0.380868659053725,0.703300709288974,0.89388127242208
"ENSG00000183741",3718.84289095877,-0.0360280464055804,0.169956391797989,-0.211984062643572,0.832119467943151,0.950116838121712
"ENSG00000183742",37.5170702399013,-0.526550151665486,0.317038768375792,-1.66083837116524,0.0967459124368862,0.311187098336078
"ENSG00000183747",21.0874763700874,-0.221192503602239,0.53926484518943,-0.41017415760625,0.68167819647366,0.883451675987813
"ENSG00000183751",505.4882495331,0.0957755298125032,0.143036403874488,0.669588490888966,0.503120152822714,0.772808631565114
"ENSG00000183753",0,NA,NA,NA,NA,NA
"ENSG00000183760",6.54642274089757,-0.0649205666549528,0.670981388190737,-0.0967546459522632,0.922921242163987,NA
"ENSG00000183762",2320.02997952739,-0.325307674079334,0.146977814850447,-2.21331140628497,0.0268761837755156,0.130670883878068
"ENSG00000183763",28.5008061218351,-0.686837171789561,0.377963042372399,-1.81720722607803,0.0691853889412287,0.249955323357564
"ENSG00000183765",228.170123557281,-0.121932885843331,0.28377420878749,-0.429682762095703,0.667426424408215,0.876304568501293
"ENSG00000183770",1.00893972095922,-0.58223039429627,1.89088026962717,-0.307914997923729,0.758147013204421,NA
"ENSG00000183773",14.1958132749205,0.754764946744081,0.571150169916204,1.32148248656709,0.186340538301355,0.461467105054256
"ENSG00000183775",77.4824760270519,-0.810063029484273,0.424042133025599,-1.91033618217219,0.0560899419682167,0.217425690071319
"ENSG00000183778",4.02690020433572,-1.2535870143359,0.909445553473021,-1.37840798665589,0.168077358923272,NA
"ENSG00000183779",1307.9287044437,0.53459562275848,0.318613391147683,1.67788183928115,0.093370168516802,0.303648529565593
"ENSG00000183780",0.465500354377956,1.39898058229804,3.49275181669878,0.400538216202347,0.68876014155443,NA
"ENSG00000183783",0.106546340246823,-0.5479727975451,3.5338115409304,-0.155065653954152,0.876769558794206,NA
"ENSG00000183784",9.23799941712705,0.284934216435328,0.600689380036356,0.474345353696919,0.635253654614883,NA
"ENSG00000183785",16.3066320552466,-0.16597829183463,0.584875642103854,-0.283783901886545,0.776575992006064,0.927104161984222
"ENSG00000183791",0.394554531689697,2.19901683518512,3.48706939405139,0.630620325175184,0.528288805910064,NA
"ENSG00000183793",32.8204139075805,-0.140870165888119,0.412269599199375,-0.341694284908923,0.732580973507631,0.907561459613339
"ENSG00000183795",0,NA,NA,NA,NA,NA
"ENSG00000183798",4.35790472168297,-0.241994360704917,0.91815286168736,-0.263566526667668,0.792113954530939,NA
"ENSG00000183801",1377.2070276305,-0.955207575490721,0.253807978066737,-3.76350492512712,0.000167548425581453,0.0024422722862667
"ENSG00000183807",6.6895292642238,0.928601205834124,0.972154996148489,0.955198717810516,0.339477214113737,NA
"ENSG00000183808",463.816320080446,0.0697822572620283,0.201118802695921,0.346970329609285,0.728613609233883,0.905848809844894
"ENSG00000183813",10.0057555632878,-0.420497171736672,0.519479140441874,-0.80945920442348,0.418251059470168,0.712156456064829
"ENSG00000183814",45.205488437758,-0.530815799013202,0.361445430262113,-1.46859181101906,0.141943537318152,0.392528004478969
"ENSG00000183826",526.058521809683,0.0880142688398064,0.138979639944582,0.63328893983969,0.526544974546037,0.786519739569951
"ENSG00000183828",87.033905547334,-0.407945673020421,0.254081203614145,-1.60557202664995,0.108367975820886,0.333991248231036
"ENSG00000183831",26.3273460770346,-1.09358606873321,0.501406532251767,-2.181036740431,0.029180699108498,0.138800781406471
"ENSG00000183833",11.7508862627071,-0.0648326690766336,0.766780206801731,-0.0845518291963392,0.932617696592061,0.981788294202996
"ENSG00000183837",10.9804681008709,-0.932575236132453,0.551957845927539,-1.68957691789906,0.0911089249410516,0.298485133852393
"ENSG00000183840",16.8779194974203,0.512426119226896,0.532213951217882,0.962819779628653,0.335637972734242,0.640819248412571
"ENSG00000183844",0.897768419039322,1.60858283408452,2.67983863819157,0.600253616452831,0.548337225877808,NA
"ENSG00000183850",5.25965160434454,-0.407667208120222,0.978731683342459,-0.416526015309937,0.677025134795281,NA
"ENSG00000183853",6763.22786128129,-0.170454575013977,0.153790297487243,-1.10835714475496,0.26770760518403,0.566910017878325
"ENSG00000183856",38.5689687156417,-0.302868001578237,0.433045362159329,-0.699390936940237,0.48430775018943,0.758799460140942
"ENSG00000183862",0,NA,NA,NA,NA,NA
"ENSG00000183864",2354.6704899681,0.331797117477051,0.133300379066758,2.48909357797764,0.0128069251795413,0.0779879781174065
"ENSG00000183873",169.949515263887,0.806048713349337,0.870401872278246,0.926065004018814,0.354412199549382,0.656729477666775
"ENSG00000183876",213.535627166561,-1.82854643250723,0.473187465190945,-3.86431714071157,0.000111400407193026,0.00173938612944151
"ENSG00000183878",209.749520603167,-0.360726001253563,1.4926370205007,-0.241670276362674,0.809035662963206,0.939851585148251
"ENSG00000183888",8.12674801688703,0.222239562578017,0.634075609379614,0.350493788580605,0.725968150888221,NA
"ENSG00000183889",1128.5828141256,0.409851795518268,0.19719136288974,2.07844699439213,0.0376682081442937,0.164832421943175
"ENSG00000183891",72.9043363935436,0.552276518338072,0.322809140055702,1.71084535661777,0.0871096641179739,0.289632461705097
"ENSG00000183908",1.05883674170244,1.7904385089705,1.86612503414485,0.959441878872267,0.33733618623094,NA
"ENSG00000183909",0,NA,NA,NA,NA,NA
"ENSG00000183911",0.0897385035327833,0.894699722854172,3.5338115409304,0.253182636507722,0.800127083554548,NA
"ENSG00000183914",16.1554640498742,0.32786127541873,0.492174503823192,0.66614843489843,0.505316228489991,0.774340113769822
"ENSG00000183918",1.80530535385496,2.05926821170723,1.82497700365897,1.12838036182293,0.259159317812427,NA
"ENSG00000183921",0.932486270946103,-1.21186519408352,2.27106347972902,-0.533611325663216,0.593610470816326,NA
"ENSG00000183929",4.94184507510334,0.212594777899,0.791177861136721,0.268706681950827,0.788155409393954,NA
"ENSG00000183935",216.437074111661,-0.344896974715139,0.223387227342441,-1.54394223348513,0.122602327542768,0.360347561776175
"ENSG00000183938",0,NA,NA,NA,NA,NA
"ENSG00000183943",263.559779810607,-0.0731879649402516,0.217833837904067,-0.335980698152521,0.736885421911232,0.90979275727275
"ENSG00000183955",1143.31355017269,-0.435467111463186,0.172869013768296,-2.51905822779125,0.0117669195898204,0.0731868571613266
"ENSG00000183960",7.67431706666963,-0.91922837520424,1.31370514417095,-0.699721988060225,0.484100941982455,NA
"ENSG00000183963",1496.10964349308,-0.708472829521725,0.196898451103833,-3.59816354851931,0.00032047208107626,0.00415899714473005
"ENSG00000183971",2.97330670953324,-0.983931565316336,1.13725082901591,-0.865184302541025,0.386937639745827,NA
"ENSG00000183977",4.22814265859364,-0.144557116153097,0.881915733934215,-0.163912617261323,0.869799934305673,NA
"ENSG00000183978",424.401874500657,0.102092281459042,0.133406491472054,0.765272216760372,0.444109464521652,0.731011611800937
"ENSG00000183979",1.76690227478181,-1.64295125335049,1.70979246533427,-0.960906827384622,0.336599017637895,NA
"ENSG00000183981",0,NA,NA,NA,NA,NA
"ENSG00000184005",19.2869841416204,1.093734120649,0.578094350964811,1.89196472655996,0.0584956807007123,0.224081861696091
"ENSG00000184007",3920.49251261984,0.228127653125658,0.0887529046244938,2.57036830615118,0.0101590444348558,0.0651391735672699
"ENSG00000184009",57816.262354737,0.566214196968249,0.172628517729205,3.27995747409732,0.00103822734936021,0.0107698309630551
"ENSG00000184012",2.05606258089062,-0.343749050551122,1.11265358340324,-0.308945259943087,0.757363167283407,NA
"ENSG00000184014",3501.39868882282,0.185784512122934,0.0762061679696151,2.43791962085024,0.0147720582608242,0.0859811000615613
"ENSG00000184022",0,NA,NA,NA,NA,NA
"ENSG00000184029",0,NA,NA,NA,NA,NA
"ENSG00000184032",0,NA,NA,NA,NA,NA
"ENSG00000184033",0,NA,NA,NA,NA,NA
"ENSG00000184047",645.048519113654,-0.260572639674315,0.111505135999774,-2.33686670428207,0.0194461160928763,0.104696561758483
"ENSG00000184055",0,NA,NA,NA,NA,NA
"ENSG00000184056",269.103057068084,-0.111043484352615,0.21971240461863,-0.505403800688272,0.613275249936746,0.844442518205491
"ENSG00000184058",6.37130062491699,0.235633199485509,0.867113254830309,0.271744432659632,0.785818534063486,NA
"ENSG00000184060",25.368067339359,-0.496854922334694,0.659771639302531,-0.753071051765635,0.451407218837619,0.735626792020126
"ENSG00000184076",641.127231571863,0.0902688692724844,0.122150738534308,0.738995689716038,0.459909614686258,0.741939828975647
"ENSG00000184083",456.773568255016,0.479041173752954,0.169872533139321,2.82000371042956,0.0048023094193262,0.0369755852342121
"ENSG00000184084",0.471844081910392,1.35508113197312,3.07728980770765,0.440348883806479,0.659684440727622,NA
"ENSG00000184100",0.26921551059835,1.7862987310989,3.51183999163274,0.508650375687649,0.610997311860403,NA
"ENSG00000184106",3.64897369927405,-1.27313437952884,1.62605396729756,-0.782959486667434,0.433650903137264,NA
"ENSG00000184108",0,NA,NA,NA,NA,NA
"ENSG00000184110",7467.21524181224,-0.097271560543505,0.197864544499502,-0.491606825212437,0.622997317548333,0.849873389863944
"ENSG00000184111",0.186293186425353,0.894699722854172,3.5338115409304,0.253182636507722,0.800127083554548,NA
"ENSG00000184113",0.615996232723989,-1.58733767650593,2.89506145986405,-0.548291529735079,0.583491742491201,NA
"ENSG00000184117",777.784875976524,-0.239245638789093,0.143905495321667,-1.66251912933773,0.0964087310640579,0.310331611469746
"ENSG00000184139",25.1347979234294,-0.405597987032541,0.647324782352118,-0.626575712980987,0.530937392600341,0.789343949242384
"ENSG00000184140",0,NA,NA,NA,NA,NA
"ENSG00000184144",0.334771377310263,-1.79191329812401,3.48921115663963,-0.513558285148254,0.607560850845932,NA
"ENSG00000184148",0,NA,NA,NA,NA,NA
"ENSG00000184154",158.001239613482,-0.00406473600079468,0.225933777914546,-0.0179908291638095,0.98564616949556,0.99535598841572
"ENSG00000184155",0,NA,NA,NA,NA,NA
"ENSG00000184156",17.4123262406374,2.49737924171033,0.666251412381016,3.74840367360021,0.000177963661640016,0.00256467660326264
"ENSG00000184160",3.34311456652137,2.02365242212433,1.32609271067577,1.52602635233029,0.127003301761125,NA
"ENSG00000184162",79.0374813182999,0.505376069997921,0.218873906238904,2.30898273203155,0.0209445394810548,0.109703497200516
"ENSG00000184163",12.1378492228732,-0.100801763459995,0.561555025253046,-0.179504694868632,0.857541431232194,0.959099630466672
"ENSG00000184164",755.081702583547,-0.167135944592086,0.291441766412961,-0.573479726839364,0.566319921935927,0.815753769055224
"ENSG00000184166",0,NA,NA,NA,NA,NA
"ENSG00000184178",287.825535103328,-0.196837115098398,0.202566185385392,-0.971717538758534,0.331191088996173,0.637100094353745
"ENSG00000184182",637.001375577815,-0.031348087277791,0.176315646480704,-0.177795266066881,0.858883765249007,0.959748012324947
"ENSG00000184185",44.4246819892178,0.95435559188726,0.335682720001262,2.84302865480735,0.00446870525611662,0.0349759902345665
"ENSG00000184188",0.228540214066793,1.53940924125342,3.52295592989654,0.436965228031857,0.662136565667062,NA
"ENSG00000184194",121.808599571039,-0.491057225091244,0.364549283321148,-1.34702562193395,0.177971980846214,0.448585993967976
"ENSG00000184203",743.942986875587,-0.0572459822712954,0.157714721644782,-0.362971710403988,0.716626017066272,0.899643652890309
"ENSG00000184205",759.278060504158,-0.652458593994586,0.188882725802743,-3.45430526387031,0.000551712498278775,0.00646724906070592
"ENSG00000184206",216.190095078709,0.100808051820102,0.193283600621877,0.521555121571404,0.601980117217907,0.838883775788113
"ENSG00000184207",161.615570715091,0.184417925327914,0.155044585712879,1.18945092135904,0.23426227297325,0.526041358811844
"ENSG00000184208",876.150207928972,-0.286109762256127,0.129842889025785,-2.20350736496097,0.0275590084497931,0.132923943621693
"ENSG00000184209",198.268455066649,0.125336891732483,0.165660376648341,0.756589440808431,0.449295869368999,0.734043790894658
"ENSG00000184210",0.136165139327573,-0.5479727975451,3.5338115409304,-0.155065653954152,0.876769558794206,NA
"ENSG00000184216",2544.33313550996,0.261242302074841,0.198832273514071,1.31388278903502,0.188885651429905,0.464093639017831
"ENSG00000184220",162.365089557259,0.253481077010139,0.15680949890629,1.61649057472991,0.105988289578527,0.329712465770335
"ENSG00000184221",0,NA,NA,NA,NA,NA
"ENSG00000184226",63.2288030937797,0.474322839249594,0.304540189521444,1.55750490598613,0.119350656702076,0.353938847807509
"ENSG00000184227",71.4050411087194,0.818705635781697,0.455945054778072,1.79562345769973,0.0725544225811854,0.257709189399695
"ENSG00000184232",1223.43452437611,-0.137842244446713,0.30197571419401,-0.456467980594471,0.648053490802216,0.86473603263667
"ENSG00000184254",1589.86472062939,-1.22383322742762,0.448190664593357,-2.73060847560938,0.00632175247316003,0.0452471366758075
"ENSG00000184258",52.672660193764,-0.0139235528599272,0.458296438037556,-0.0303811064287307,0.975763112785871,0.992776846898783
"ENSG00000184260",1.99180477931668,0.918042847120201,1.15815961555565,0.792673854958889,0.427967866784654,NA
"ENSG00000184261",1.79517316621679,-2.41914995447629,1.74530621502296,-1.38608911929215,0.165719692397117,NA
"ENSG00000184270",0.186293186425353,0.894699722854172,3.5338115409304,0.253182636507722,0.800127083554548,NA
"ENSG00000184271",277.589801903266,-0.0660399684606503,0.180445726792866,-0.36598244599307,0.714378174312415,0.899586234721415
"ENSG00000184276",1.19460098204636,0.0143452613011467,1.45705915413959,0.00984535271638829,0.992144671976235,NA
"ENSG00000184277",572.36908600488,0.0953289027185279,0.146344168144156,0.651402129155049,0.514786936578681,0.780112883178319
"ENSG00000184281",332.464101312117,0.0840915810731907,0.171841040633506,0.489356796043484,0.624589117568394,0.851201492447884
